,neighborhood_id,house_type_id,is_renewal_needed,is_new_development,sq_mt_built,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,buy_price,buy_price_by_area,latitude,longitude
4785,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,90.0,3,2.0,3,True,True,False,False,True,False,False,269000,2989,40.4107193,-3.6405684
4786,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,93.0,3,2.0,3,True,True,False,True,True,False,False,289000,3108,40.4107193,-3.6405684
4787,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,93.0,3,2.0,7,True,True,False,False,True,False,False,258000,2774,40.4107193,-3.6405684
4788,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,100.0,3,1.0,7,True,True,False,False,True,True,False,235000,2350,40.399161,-3.6462064
4789,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,110.0,4,2.0,3,True,True,True,True,True,False,False,319000,2900,40.3996221,-3.6317093
4790,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,58.0,3,2.0,Entreplanta exterior,True,False,False,False,True,False,False,155000,2672,40.399161,-3.6462064
4791,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,109.0,4,2.0,1,True,True,True,False,False,False,False,349000,3202,40.4051965,-3.6415467
4792,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,156.0,3,2.0,6,True,True,True,True,True,False,True,375000,2404,40.4107193,-3.6405684
4793,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,100.0,4,2.0,1,True,False,False,True,False,False,False,195000,1950,40.399161,-3.6462064
4794,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,92.0,3,2.0,Bajo,True,True,False,False,True,False,False,260000,2826,40.4107193,-3.6405684
4795,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,73.0,3,1.0,2,True,False,False,False,True,True,False,154000,2110,40.4051965,-3.6415467
4796,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,90.0,3,2.0,4,True,True,False,False,True,False,False,275000,3056,40.4107193,-3.6405684
4797,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,142.0,4,2.0,Bajo,True,True,True,True,False,False,False,360000,2535,40.4107193,-3.6405684
4798,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,63.0,3,1.0,4,True,False,False,False,False,False,False,120000,1905,40.399161,-3.6462064
4799,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,74.0,3,1.0,4,True,False,False,False,False,False,False,149000,2014,40.399161,-3.6462064
4800,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,60.0,2,1.0,Bajo,True,False,False,False,False,False,False,170000,2833,40.4051965,-3.6415467
4801,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,85.0,3,1.0,Bajo,True,False,False,False,False,False,False,167000,1965,40.4051965,-3.6415467
4802,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,65.0,2,1.0,3,True,False,False,False,False,True,False,180000,2769,40.4051965,-3.6415467
4803,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,50.0,2,1.0,3,True,True,False,False,False,False,False,150000,3000,40.4107193,-3.6405684
4804,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,74.0,3,1.0,2,True,False,False,False,True,False,False,168000,2270,40.399161,-3.6462064
4805,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,50.0,2,1.0,8,True,True,False,False,False,False,False,155000,3100,40.4107193,-3.6405684
4806,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,49.0,2,1.0,1,True,True,False,False,False,False,False,148000,3020,40.412095199999996,-3.6570053361185666
4807,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,112.0,4,2.0,1,True,True,False,False,True,False,False,250000,2232,40.4051965,-3.6415467
4808,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,100.0,4,1.0,1,True,False,False,True,False,False,False,195000,1950,40.399161,-3.6462064
4809,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,60.0,2,1.0,2,True,False,False,False,True,False,False,139900,2332,40.412095199999996,-3.6570053361185666
4810,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,69.0,1,1.0,Bajo,True,True,False,False,False,False,True,177000,2565,40.3996221,-3.6317093
4811,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,63.0,2,1.0,4,True,False,False,False,False,False,False,123000,1952,40.3996221,-3.6317093
4812,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,93.0,3,2.0,1,True,True,False,True,True,False,False,250000,2688,40.399161,-3.6462064
4813,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,78.0,3,1.0,2,True,False,False,True,False,False,False,140000,1795,40.399161,-3.6462064
4814,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,90.0,3,2.0,7,True,True,False,False,True,False,False,259000,2878,40.4107193,-3.6405684
4815,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,90.0,3,2.0,7,True,True,False,False,True,False,False,259000,2878,40.4107193,-3.6405684
4816,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,135.0,4,2.0,1,True,True,False,False,True,False,False,360000,2667,40.399161,-3.6462064
4817,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,96.0,3,2.0,5,True,True,True,False,True,False,False,246000,2562,40.412095199999996,-3.6570053361185666
4818,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,93.0,3,2.0,4,True,True,False,False,False,False,False,276000,2968,40.4107193,-3.6405684
4819,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,85.0,3,1.0,1,True,False,False,False,True,False,False,210000,2471,40.412095199999996,-3.6570053361185666
4820,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,73.0,3,1.0,1,True,False,False,False,False,False,False,175000,2397,40.4051965,-3.6415467
4821,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,60.0,3,1.0,3,True,False,False,False,False,False,False,130000,2167,40.399161,-3.6462064
4822,"Media Legua, Moratalaz(Madrid)",HouseType 4: Dúplex,False,False,141.0,3,2.0,2,True,False,False,False,True,False,False,170000,1206,40.412095199999996,-3.6570053361185666
4823,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,95.0,3,2.0,3,True,True,False,False,True,False,False,270000,2842,40.4107193,-3.6405684
4824,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,4,True,True,False,False,False,False,False,155000,3100,40.4107193,-3.6405684
4825,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,73.0,3,1.0,1,True,False,False,False,False,False,False,176000,2411,40.399161,-3.6462064
4826,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,71.0,3,1.0,4,True,False,False,False,True,False,False,135000,1901,40.399161,-3.6462064
4827,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,70.0,3,1.0,1,True,False,False,False,False,False,False,149000,2129,40.399161,-3.6462064
4828,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,4,True,True,False,True,True,True,False,166900,2086,40.399161,-3.6462064
4829,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,68.0,3,2.0,1,True,False,False,False,False,False,False,168300,2475,40.399161,-3.6462064
4830,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,96.0,3,2.0,4,True,True,False,False,False,True,False,280000,2917,40.4051965,-3.6415467
4831,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,140.0,4,2.0,8,True,True,False,False,False,True,False,379000,2707,40.4107193,-3.6405684
4832,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,93.0,3,1.0,6,True,True,False,False,False,False,False,277000,2978,40.4107193,-3.6405684
4833,"Horcajo, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,85.0,2,2.0,2,True,True,True,False,False,False,True,297000,3494,40.4081864,-3.6267762
4834,"Horcajo, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,134.0,4,2.0,1,True,True,True,False,True,False,True,425000,3172,40.4081864,-3.6267762
4835,"Media Legua, Moratalaz(Madrid)",HouseType 4: Dúplex,False,False,174.0,4,3.0,6,True,True,True,True,True,False,True,825000,4741,40.412095199999996,-3.6570053361185666
4836,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,100.0,3,1.0,3,True,True,False,False,False,False,False,205000,2050,40.3996221,-3.6317093
4837,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,81.0,4,1.0,3,True,False,False,False,True,False,False,170000,2099,40.412095199999996,-3.6570053361185666
4838,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,92.0,3,2.0,Entreplanta exterior,True,False,False,False,True,False,False,220000,2391,40.412095199999996,-3.6570053361185666
4839,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,50.0,2,1.0,2,True,True,False,False,False,False,False,155000,3100,40.4107193,-3.6405684
4840,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,100.0,4,2.0,1,True,False,False,True,False,False,False,195000,1950,40.399161,-3.6462064
4841,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,62.0,3,1.0,Entreplanta exterior,True,False,False,False,False,False,False,147000,2371,40.399161,-3.6462064
4842,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,65.0,3,1.0,1,True,True,False,False,False,False,False,220000,3385,40.4107193,-3.6405684
4843,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,85.0,3,1.0,Bajo,True,True,False,False,False,False,False,167000,1965,40.4051965,-3.6415467
4844,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,68.0,3,2.0,1,True,False,False,False,False,False,False,168300,2475,40.399161,-3.6462064
4845,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,93.0,3,2.0,1,True,True,False,False,True,False,False,250000,2688,40.399161,-3.6462064
4846,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,110.0,3,2.0,3,True,True,True,False,True,False,True,409000,3718,40.4107193,-3.6405684
4847,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,87.0,3,1.0,Bajo,True,False,True,False,False,False,False,159000,1828,40.3996221,-3.6317093
4848,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,98.0,3,2.0,6,True,True,False,False,True,False,False,310000,3163,40.4051965,-3.6415467
4849,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,71.0,3,1.0,3,True,False,False,False,False,True,False,159000,2239,40.399161,-3.6462064
4850,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,58.0,3,1.0,3,True,False,False,False,False,False,False,128000,2207,40.399161,-3.6462064
4851,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,129.0,3,2.0,6,True,True,True,True,True,True,True,425000,3295,40.4107193,-3.6405684
4852,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,100.0,3,1.0,2,True,False,True,True,False,True,False,400000,4000,40.4051965,-3.6415467
4853,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,152.0,4,2.0,1,True,True,True,False,True,False,True,354999,2336,40.4107193,-3.6405684
4854,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,60.0,2,1.0,Bajo,True,False,False,False,True,False,False,145000,2417,40.399161,-3.6462064
4855,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,60.0,2,1.0,4,True,False,False,False,True,False,False,159000,2650,40.3996221,-3.6317093
4856,"Horcajo, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,163.0,1,1.0,1,True,True,False,False,False,False,False,417000,2558,40.4081864,-3.6267762
4857,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,1,True,True,False,False,False,False,False,150000,3000,40.4107193,-3.6405684
4858,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,75.0,3,1.0,2,True,False,False,True,False,False,False,160000,2133,40.399161,-3.6462064
4859,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,78.0,3,2.0,1,True,False,False,False,True,True,False,175000,2244,40.3996221,-3.6317093
4860,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,70.0,3,1.0,1,True,False,False,False,True,False,False,135000,1929,40.399161,-3.6462064
4861,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,82.0,4,4.0,1,True,False,False,True,False,False,False,195000,2378,40.399161,-3.6462064
4862,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,115.0,3,2.0,3,True,True,True,False,True,False,False,285000,2478,40.4107193,-3.6405684
4863,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,86.0,3,2.0,4,True,False,False,False,False,False,False,229000,2663,40.4051965,-3.6415467
4864,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,94.0,3,2.0,5,True,True,False,True,False,False,False,270000,2872,40.4051965,-3.6415467
4865,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,102.0,2,2.0,7,True,True,False,True,False,True,False,305000,2990,40.412095199999996,-3.6570053361185666
4866,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,80.0,2,1.0,4,True,True,True,False,False,False,False,255000,3188,40.4107193,-3.6405684
4867,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,62.0,3,1.0,2,True,False,False,False,False,False,False,135989,2193,40.4051965,-3.6415467
4868,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,57.0,3,1.0,3,True,False,False,False,False,False,False,155000,2719,40.3996221,-3.6317093
4869,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,43.0,2,1.0,Bajo,True,True,False,False,False,False,False,130000,3023,40.4107193,-3.6405684
4870,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,55.0,2,1.0,2,True,True,False,False,True,False,False,155000,2818,40.4051965,-3.6415467
4871,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,62.0,3,1.0,4,True,False,False,False,True,False,False,140000,2258,40.399161,-3.6462064
4872,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,58.0,2,1.0,5,True,False,False,False,False,True,False,128000,2207,40.399161,-3.6462064
4873,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,110.0,3,2.0,6,True,True,True,True,False,False,False,400000,3636,40.412095199999996,-3.6570053361185666
4874,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,97.0,3,2.0,1,True,True,False,False,True,False,False,220000,2268,40.4051965,-3.6415467
4875,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,93.0,3,1.0,6,True,True,False,False,False,False,False,277000,2978,40.4107193,-3.6405684
4876,"Pavones, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,65.0,2,1.0,4,True,False,False,True,True,False,False,130000,2000,40.3996221,-3.6317093
4877,"Media Legua, Moratalaz(Madrid)",HouseType 4: Dúplex,False,False,145.0,3,2.0,3,True,True,False,True,True,False,False,160000,1103,40.412095199999996,-3.6570053361185666
4878,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,92.0,3,2.0,1,True,True,False,True,True,False,False,259000,2815,40.4107193,-3.6405684
4879,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,85.0,3,1.0,2,True,True,True,True,True,False,False,278000,3271,40.4051965,-3.6415467
4880,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,50.0,3,1.0,3,True,True,False,False,False,False,False,180000,3600,40.4107193,-3.6405684
4881,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,66.0,2,1.0,Bajo,True,True,False,False,False,False,False,159950,2423,40.4051965,-3.6415467
4882,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,95.0,3,2.0,1,True,True,False,False,False,True,False,265000,2789,40.4107193,-3.6405684
4883,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,140.0,4,2.0,1,True,True,False,False,False,False,False,390000,2786,40.4107193,-3.6405684
4884,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,128.0,4,2.0,4,True,True,False,False,True,True,False,394999,3086,40.412095199999996,-3.6570053361185666
4885,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,93.0,3,2.0,Bajo,True,True,False,True,True,False,False,230000,2473,40.4107193,-3.6405684
4886,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,45.0,2,1.0,8,True,True,False,False,False,False,False,155000,3444,40.4107193,-3.6405684
4887,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,93.0,3,1.0,Bajo,True,True,False,True,True,False,False,275000,2957,40.4107193,-3.6405684
4888,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,71.0,3,1.0,4,True,False,False,False,True,False,False,165000,2324,40.399161,-3.6462064
4889,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,70.0,4,1.0,3,True,False,True,False,False,False,False,190000,2714,40.399161,-3.6462064
4890,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,50.0,3,2.0,Bajo,True,False,False,False,False,False,False,200000,4000,40.4051965,-3.6415467
4891,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,92.0,3,1.0,2,True,False,False,False,False,True,False,135000,1467,40.4051965,-3.6415467
4892,"Horcajo, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,47.0,1,1.0,1,True,False,False,False,True,False,False,135000,2872,40.4081864,-3.6267762
4893,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,75.0,2,1.0,Bajo,True,False,False,True,False,False,False,150000,2000,40.399161,-3.6462064
4894,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,99.0,3,2.0,1,True,True,False,False,True,False,False,266000,2687,40.399161,-3.6462064
4895,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,133.0,4,2.0,4,True,True,True,True,True,False,False,399000,3000,40.4107193,-3.6405684
4896,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,95.0,3,2.0,1,True,True,False,False,True,False,False,255000,2684,40.4107193,-3.6405684
4897,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,101.0,3,2.0,4,True,True,False,False,True,False,False,151000,1495,40.4051965,-3.6415467
4898,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,71.0,3,1.0,Bajo,True,False,False,False,False,False,False,230000,3239,40.399161,-3.6462064
4899,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,101.0,3,2.0,7,True,True,True,False,False,False,False,279845,2771,40.4051965,-3.6415467
4900,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,110.0,3,2.0,6,True,True,True,True,False,False,False,400000,3636,40.412095199999996,-3.6570053361185666
4901,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,101.0,3,2.0,7,True,True,True,False,True,True,False,279845,2771,40.4051965,-3.6415467
4902,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,87.0,4,1.0,3,True,False,False,False,False,False,False,190000,2184,40.399161,-3.6462064
4903,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,264.0,5,3.0,5,True,True,True,False,True,False,True,750000,2841,40.412095199999996,-3.6570053361185666
4904,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,60.0,3,1.0,3,True,False,False,False,True,False,False,125000,2083,40.399161,-3.6462064
4905,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,127.0,4,2.0,1,True,True,False,False,True,False,False,353000,2780,40.399161,-3.6462064
4906,"Horcajo, Moratalaz(Madrid)",HouseType 5: Áticos,False,False,170.0,3,2.0,5,True,True,True,True,True,False,False,450000,2647,40.4081864,-3.6267762
4907,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,52.0,2,1.0,8,True,True,False,False,False,False,False,155000,2981,40.4107193,-3.6405684
4908,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,72.0,3,1.0,1,True,False,False,False,False,True,False,150000,2083,40.399161,-3.6462064
4909,"Marroquina, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,133.0,4,2.0,4,True,True,True,True,True,False,False,399000,3000,40.4107193,-3.6405684
4910,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,73.0,3,1.0,3,True,True,False,False,False,False,False,190000,2603,40.4051965,-3.6415467
4911,"Horcajo, Moratalaz(Madrid)",HouseType 5: Áticos,False,False,170.0,3,2.0,5,True,True,True,True,True,False,False,450000,2647,40.4081864,-3.6267762
4912,"Media Legua, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,110.0,4,2.0,4,True,True,True,False,False,False,False,350000,3182,40.412095199999996,-3.6570053361185666
4913,"Fontarrón, Moratalaz(Madrid)",HouseType 1: Pisos,False,False,75.0,3,1.0,4,True,False,False,True,False,False,False,170000,2267,40.399161,-3.6462064
4914,"Vinateros, Moratalaz(Madrid)",HouseType 1: Pisos,True,False,95.0,3,2.0,2,True,True,False,False,True,False,False,190000,2000,40.4051965,-3.6415467
